run_id,rq,phase,task,tier,dataset,budget,generator,generation_id,model,ratio,allocation,reweight,training_seed,selection_seed,status,wall_seconds,peak_gpu_gb,primary_metric,primary_value
cifar100lt_imb100_seed0_convnext_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_convnext_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_seed0,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_seed1,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_seed2,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_seed3,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_seed4,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,True,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,True,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,True,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,True,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb100,none,,vit_b16,0,,True,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_vit_b16_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_seed0,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_seed1,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_seed2,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_seed3,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_seed4,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,True,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,True,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,True,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,True,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb100,none,,swin_t,0,,True,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb100,randaugment,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb100,mixup,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb100_seed0_swin_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb100,cutmix,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,True,0,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,True,1,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,True,2,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,True,3,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,resnet50,0,,True,4,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_resnet50_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,True,0,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,True,1,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,True,2,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,True,3,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,convnext_t,0,,True,4,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_convnext_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,True,0,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,True,1,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,True,2,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,True,3,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,vit_b16,0,,True,4,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_vit_b16_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,True,0,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,True,1,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,True,2,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,True,3,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb50,none,,swin_t,0,,True,4,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb50,randaugment,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb50,mixup,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb50_seed0_swin_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb50,cutmix,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,True,0,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,True,1,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,True,2,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,True,3,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,resnet50,0,,True,4,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,resnet50,0,,False,3,0,planned,,,,
